Estación	Cod. Pluvio	Fecha	[mm]
Palomas	1176	19/6/2017	0.0
Palomas	1176	20/6/2017	0.0
Palomas	1176	21/6/2017	0.0
Palomas	1176	22/6/2017	0.0
Palomas	1176	23/6/2017	0.0
Palomas	1176	24/6/2017	0.0
Palomas	1176	25/6/2017	0.0
Palomas	1176	26/6/2017	0.0
Palomas	1176	27/6/2017	
Palomas	1176	28/6/2017	
Palomas	1176	29/6/2017	
Palomas	1176	30/6/2017	0.0
Palomas	1176	1/7/2017	0.0
Palomas	1176	2/7/2017	0.0
Palomas	1176	3/7/2017	0.0
Palomas	1176	4/7/2017	0.0
Palomas	1176	5/7/2017	0.0
Palomas	1176	6/7/2017	0.0
Palomas	1176	7/7/2017	
Palomas	1176	8/7/2017	
Palomas	1176	9/7/2017	0.0
Palomas	1176	10/7/2017	
Palomas	1176	11/7/2017	0.0
Palomas	1176	12/7/2017	0.0
Palomas	1176	13/7/2017	0.0
Palomas	1176	14/7/2017	0.0
Palomas	1176	15/7/2017	0.0
Palomas	1176	16/7/2017	0.0
Palomas	1176	17/7/2017	0.0
Palomas	1176	18/7/2017	0.0
Palomas	1176	19/7/2017	0.0
Palomas	1176	20/7/2017	0.0
Palomas	1176	21/7/2017	0.0
Palomas	1176	22/7/2017	0.0
Palomas	1176	23/7/2017	0.0
Palomas	1176	24/7/2017	0.0
Palomas	1176	25/7/2017	0.0
Palomas	1176	26/7/2017	0.0
Palomas	1176	27/7/2017	0.0
Palomas	1176	28/7/2017	0.0
Palomas	1176	29/7/2017	0.0
Palomas	1176	30/7/2017	0.0
Palomas	1176	31/7/2017	0.0
Palomas	1176	1/8/2017	
Palomas	1176	2/8/2017	
Palomas	1176	3/8/2017	0.0
Palomas	1176	4/8/2017	0.0
Palomas	1176	5/8/2017	0.0
Palomas	1176	6/8/2017	0.0
Palomas	1176	7/8/2017	
Palomas	1176	8/8/2017	0.0
Palomas	1176	9/8/2017	0.0
Palomas	1176	10/8/2017	
Palomas	1176	11/8/2017	
Palomas	1176	12/8/2017	0.0
Palomas	1176	13/8/2017	0.0
Palomas	1176	14/8/2017	0.0
Palomas	1176	15/8/2017	0.0
Palomas	1176	16/8/2017	0.0
Palomas	1176	17/8/2017	0.0
Palomas	1176	18/8/2017	0.0
Palomas	1176	19/8/2017	0.0
Palomas	1176	20/8/2017	0.0
Palomas	1176	21/8/2017	0.0
Palomas	1176	22/8/2017	0.0
Palomas	1176	23/8/2017	0.0
Palomas	1176	24/8/2017	0.0
Palomas	1176	25/8/2017	
Palomas	1176	26/8/2017	
Palomas	1176	27/8/2017	0.0
Palomas	1176	28/8/2017	0.0
Palomas	1176	29/8/2017	0.0
Palomas	1176	30/8/2017	0.0
Palomas	1176	31/8/2017	0.0
Palomas	1176	1/9/2017	0.0
Palomas	1176	2/9/2017	0.0
Palomas	1176	3/9/2017	
Palomas	1176	4/9/2017	
Palomas	1176	5/9/2017	0.0
Palomas	1176	6/9/2017	0.0
Palomas	1176	7/9/2017	
Palomas	1176	8/9/2017	
Palomas	1176	9/9/2017	
Palomas	1176	10/9/2017	
Palomas	1176	11/9/2017	0.0
Palomas	1176	12/9/2017	6.0
Palomas	1176	13/9/2017	
Palomas	1176	14/9/2017	0.0
Palomas	1176	15/9/2017	0.0
Palomas	1176	16/9/2017	0.0
Palomas	1176	17/9/2017	0.0
Palomas	1176	18/9/2017	0.0
Palomas	1176	19/9/2017	0.0
Palomas	1176	20/9/2017	0.0
Palomas	1176	21/9/2017	
Palomas	1176	22/9/2017	0.0
Palomas	1176	23/9/2017	0.0
Palomas	1176	24/9/2017	0.0
Palomas	1176	25/9/2017	0.0
Palomas	1176	26/9/2017	
Palomas	1176	27/9/2017	0.0
Palomas	1176	28/9/2017	0.0
Palomas	1176	29/9/2017	0.0
Palomas	1176	30/9/2017	0.0
Palomas	1176	1/10/2017	
Palomas	1176	2/10/2017	0.0
Palomas	1176	3/10/2017	0.0
Palomas	1176	4/10/2017	0.0
Palomas	1176	5/10/2017	0.0
Palomas	1176	6/10/2017	0.0
Palomas	1176	7/10/2017	0.0
Palomas	1176	8/10/2017	
Palomas	1176	9/10/2017	0.0
Palomas	1176	10/10/2017	
Palomas	1176	11/10/2017	
Palomas	1176	12/10/2017	
Palomas	1176	13/10/2017	0.0
Palomas	1176	14/10/2017	0.0
Palomas	1176	15/10/2017	0.0
Palomas	1176	16/10/2017	0.0
Palomas	1176	17/10/2017	20.0
Palomas	1176	18/10/2017	51.0
Palomas	1176	19/10/2017	0.0
Palomas	1176	20/10/2017	6.0
Palomas	1176	21/10/2017	0.0
Palomas	1176	22/10/2017	0.0
Palomas	1176	23/10/2017	0.0
Palomas	1176	24/10/2017	0.0
Palomas	1176	25/10/2017	0.0
Palomas	1176	26/10/2017	0.0
Palomas	1176	27/10/2017	0.0
Palomas	1176	28/10/2017	0.0
Palomas	1176	29/10/2017	0.0
Palomas	1176	30/10/2017	0.0
Palomas	1176	31/10/2017	0.0
Palomas	1176	1/11/2017	0.0
Palomas	1176	2/11/2017	49.0
Palomas	1176	3/11/2017	0.0
Palomas	1176	4/11/2017	0.0
Palomas	1176	5/11/2017	0.0
Palomas	1176	6/11/2017	0.0
Palomas	1176	7/11/2017	0.0
Palomas	1176	8/11/2017	0.0
Palomas	1176	9/11/2017	0.0
Palomas	1176	10/11/2017	0.0
Palomas	1176	11/11/2017	0.0
Palomas	1176	12/11/2017	0.0
Palomas	1176	13/11/2017	0.0
Palomas	1176	14/11/2017	0.0
Palomas	1176	15/11/2017	
Palomas	1176	16/11/2017	
Palomas	1176	17/11/2017	0.0
Palomas	1176	18/11/2017	0.0
Palomas	1176	19/11/2017	0.0
Palomas	1176	20/11/2017	0.0
Palomas	1176	21/11/2017	
Palomas	1176	22/11/2017	0.0
Palomas	1176	23/11/2017	0.0
Palomas	1176	24/11/2017	0.0
Palomas	1176	25/11/2017	0.0
Palomas	1176	26/11/2017	0.0
Palomas	1176	27/11/2017	0.0
Palomas	1176	28/11/2017	0.0
Palomas	1176	29/11/2017	0.0
Palomas	1176	30/11/2017	0.0
Palomas	1176	1/12/2017	0.0
Palomas	1176	2/12/2017	
Palomas	1176	3/12/2017	0.0
Palomas	1176	4/12/2017	0.0
Palomas	1176	5/12/2017	0.0
Palomas	1176	6/12/2017	0.0
Palomas	1176	7/12/2017	0.0
Palomas	1176	8/12/2017	0.0
Palomas	1176	9/12/2017	0.0
Palomas	1176	10/12/2017	0.0
Palomas	1176	11/12/2017	0.0
Palomas	1176	12/12/2017	0.0
Palomas	1176	13/12/2017	8.0
Palomas	1176	14/12/2017	0.0
Palomas	1176	15/12/2017	0.0
Palomas	1176	16/12/2017	
Palomas	1176	17/12/2017	0.0
Palomas	1176	18/12/2017	0.0
Palomas	1176	19/12/2017	0.0
Palomas	1176	20/12/2017	0.0
Palomas	1176	21/12/2017	0.0
Palomas	1176	22/12/2017	0.0
Palomas	1176	23/12/2017	0.0
Palomas	1176	24/12/2017	0.0
Palomas	1176	25/12/2017	0.0
Palomas	1176	26/12/2017	0.0
