Estación	Cod. Pluvio	Fecha	[mm]
Colonia Itapebí	1257	22/1/2017	0.0
Colonia Itapebí	1257	23/1/2017	0.0
Colonia Itapebí	1257	24/1/2017	0.0
Colonia Itapebí	1257	25/1/2017	0.0
Colonia Itapebí	1257	26/1/2017	0.0
Colonia Itapebí	1257	27/1/2017	0.0
Colonia Itapebí	1257	28/1/2017	0.0
Colonia Itapebí	1257	29/1/2017	0.0
Colonia Itapebí	1257	30/1/2017	0.0
Colonia Itapebí	1257	31/1/2017	10.0
Colonia Itapebí	1257	1/2/2017	TRAZA
Colonia Itapebí	1257	2/2/2017	0.0
Colonia Itapebí	1257	3/2/2017	0.0
Colonia Itapebí	1257	4/2/2017	30.0
Colonia Itapebí	1257	5/2/2017	0.0
Colonia Itapebí	1257	6/2/2017	0.0
Colonia Itapebí	1257	7/2/2017	0.0
Colonia Itapebí	1257	8/2/2017	0.0
Colonia Itapebí	1257	9/2/2017	13.0
Colonia Itapebí	1257	10/2/2017	9.0
Colonia Itapebí	1257	11/2/2017	5.0
Colonia Itapebí	1257	12/2/2017	16.0
Colonia Itapebí	1257	13/2/2017	0.0
Colonia Itapebí	1257	14/2/2017	0.0
Colonia Itapebí	1257	15/2/2017	0.0
Colonia Itapebí	1257	16/2/2017	65.0
Colonia Itapebí	1257	17/2/2017	0.0
Colonia Itapebí	1257	18/2/2017	60.0
Colonia Itapebí	1257	19/2/2017	0.0
Colonia Itapebí	1257	20/2/2017	
Colonia Itapebí	1257	21/2/2017	0.0
Colonia Itapebí	1257	22/2/2017	0.0
Colonia Itapebí	1257	23/2/2017	0.0
Colonia Itapebí	1257	24/2/2017	0.0
Colonia Itapebí	1257	25/2/2017	0.0
Colonia Itapebí	1257	26/2/2017	0.0
Colonia Itapebí	1257	27/2/2017	0.0
Colonia Itapebí	1257	28/2/2017	28.0
Colonia Itapebí	1257	1/3/2017	0.0
Colonia Itapebí	1257	2/3/2017	0.0
Colonia Itapebí	1257	3/3/2017	25.0
Colonia Itapebí	1257	4/3/2017	0.0
Colonia Itapebí	1257	5/3/2017	0.0
Colonia Itapebí	1257	6/3/2017	0.0
Colonia Itapebí	1257	7/3/2017	0.0
Colonia Itapebí	1257	8/3/2017	0.0
Colonia Itapebí	1257	9/3/2017	100.0
Colonia Itapebí	1257	10/3/2017	0.0
Colonia Itapebí	1257	11/3/2017	5.0
Colonia Itapebí	1257	12/3/2017	0.0
Colonia Itapebí	1257	13/3/2017	0.0
Colonia Itapebí	1257	14/3/2017	0.0
Colonia Itapebí	1257	15/3/2017	24.0
Colonia Itapebí	1257	16/3/2017	0.0
Colonia Itapebí	1257	17/3/2017	0.0
Colonia Itapebí	1257	18/3/2017	0.0
Colonia Itapebí	1257	19/3/2017	0.0
Colonia Itapebí	1257	20/3/2017	0.0
Colonia Itapebí	1257	21/3/2017	0.0
Colonia Itapebí	1257	22/3/2017	0.0
Colonia Itapebí	1257	23/3/2017	0.0
Colonia Itapebí	1257	24/3/2017	0.0
Colonia Itapebí	1257	25/3/2017	0.0
Colonia Itapebí	1257	26/3/2017	0.0
Colonia Itapebí	1257	27/3/2017	0.0
Colonia Itapebí	1257	28/3/2017	0.0
Colonia Itapebí	1257	29/3/2017	0.0
Colonia Itapebí	1257	30/3/2017	0.0
Colonia Itapebí	1257	31/3/2017	0.0
Colonia Itapebí	1257	1/4/2017	0.0
Colonia Itapebí	1257	2/4/2017	0.0
Colonia Itapebí	1257	3/4/2017	0.0
Colonia Itapebí	1257	4/4/2017	0.5
Colonia Itapebí	1257	5/4/2017	0.0
Colonia Itapebí	1257	6/4/2017	0.0
Colonia Itapebí	1257	7/4/2017	0.0
Colonia Itapebí	1257	8/4/2017	10.0
Colonia Itapebí	1257	9/4/2017	58.0
Colonia Itapebí	1257	10/4/2017	0.0
Colonia Itapebí	1257	11/4/2017	0.0
Colonia Itapebí	1257	12/4/2017	0.0
Colonia Itapebí	1257	13/4/2017	0.0
Colonia Itapebí	1257	14/4/2017	0.0
Colonia Itapebí	1257	15/4/2017	0.0
Colonia Itapebí	1257	16/4/2017	0.0
Colonia Itapebí	1257	17/4/2017	0.0
Colonia Itapebí	1257	18/4/2017	40.0
Colonia Itapebí	1257	19/4/2017	50.0
Colonia Itapebí	1257	20/4/2017	0.0
Colonia Itapebí	1257	21/4/2017	0.0
Colonia Itapebí	1257	22/4/2017	0.0
Colonia Itapebí	1257	23/4/2017	0.0
Colonia Itapebí	1257	24/4/2017	0.0
Colonia Itapebí	1257	25/4/2017	15.0
Colonia Itapebí	1257	26/4/2017	0.0
Colonia Itapebí	1257	27/4/2017	0.0
Colonia Itapebí	1257	28/4/2017	0.0
Colonia Itapebí	1257	29/4/2017	0.0
Colonia Itapebí	1257	30/4/2017	0.0
Colonia Itapebí	1257	1/5/2017	0.0
